#{"t_start": 1718314553.0216289, "env_id": "None"}
r,l,t,num_wraps,c
-78.269389,30,734.631907,0.0,0
-76.813643,30,735.645431,0.027685046314005046,0
-38.333338,15,736.13831,0.9006727852618228,0
-33.402452,13,736.535134,0.9045162884713787,0
-74.980252,30,737.399611,0.24444240081501956,0
-41.141051,16,737.918307,0.9019250797978632,0
-76.307989,30,738.88697,0.10242556611913213,0
-77.732612,30,739.835283,0.0,0
-79.459359,30,740.844637,0.0,0
-76.798666,30,741.814409,0.0,0
-78.001777,30,742.814714,0.0,0
-75.440198,30,743.845213,0.0,0
-78.950343,30,744.829927,0.0,0
-81.790836,30,746.184731,0.0,0
-86.676608,30,747.257106,0.0,0
-77.643002,30,748.41219,0.0,0
-76.323741,30,750.095959,0.14283525256243546,0
-86.573433,30,751.637291,0.0,0
-75.006931,30,752.927758,0.8499661687972725,0
-89.917446,30,754.36136,0.0,0
-82.99306,30,755.539064,0.0,0
-85.498129,30,756.697815,0.0,0
-76.971408,30,758.027287,0.20399242941251994,0
-76.688877,30,759.174407,0.24200725460593422,0
-77.268685,30,760.478128,0.2776094020125915,0
-85.793295,30,761.790545,0.0,0
-76.408877,30,763.161381,0.0,0
-80.382665,30,764.574127,0.0,0
-38.798786,15,765.22386,0.9135376991606365,0
-75.957892,30,766.609335,0.0,0
-79.38842,30,767.989041,0.0,0
-79.508135,30,769.841884,0.0,0
-79.34493,30,771.90215,0.0,0
-79.630406,30,774.000524,0.0,0
-80.558704,30,776.108917,0.0,0
-77.508604,30,778.291001,0.45522947564975313,0
-79.832579,30,780.591012,0.0,0
-32.591041,13,781.771634,0.9074573647633517,0
-78.17145,30,784.594406,0.5088711260421819,0
-79.202285,30,787.398553,0.0,0
-76.528544,30,790.244053,0.17519372195533905,0
-79.178791,30,792.901194,0.0,0
-82.914198,30,796.072869,0.0,0
-76.902744,30,798.563445,0.011662645089729109,0
-84.311263,30,800.953018,0.0,0
-78.26671,30,803.246046,0.0,0
-77.340088,30,805.258105,0.0,0
-61.433177,23,806.740086,0.9046520370809047,0
-82.346901,30,808.590868,0.0,0
-83.830107,30,810.306827,0.0,0
-46.815024,18,811.277282,0.9076381328328023,0
-79.53558,30,812.954523,0.0,0
-77.889008,30,814.477207,0.0,0
-78.806581,30,816.021008,0.0,0
-76.787218,30,817.449774,0.0,0
-76.884885,30,818.769372,0.0,0
-33.62764,13,819.332456,0.9128040240966966,0
-80.999377,30,820.664832,0.0,0
-31.236705,12,821.183811,0.915458231768292,0
-78.994949,30,822.451092,0.0,0
-79.87208,30,823.852091,0.0,0
-76.617299,30,825.046737,0.0,0
-80.547082,30,826.265442,0.0,0
-82.397191,30,827.477453,0.0,0
-75.708532,30,828.69804,0.13765488928858924,0
-75.657039,30,829.908422,0.20867205792363513,0
-76.149461,30,830.986459,0.05846463268794929,0
-73.241272,30,832.08107,0.16803560709801385,0
-81.686004,30,833.219837,0.0,0
-80.879232,30,834.329274,0.0,0
-82.974111,30,835.439123,0.0,0
-77.779151,30,836.502281,0.0,0
-79.18812,30,837.480318,0.0,0
-79.462912,30,838.496529,0.0,0
-81.501403,30,839.539579,0.0,0
-81.547875,30,840.495946,0.0,0
-75.563944,30,841.489279,0.1965334347066388,0
-81.215616,30,842.461026,0.0,0
-80.598193,30,843.406468,0.0,0
-77.208469,30,844.540349,0.03536757953415221,0
-81.663637,30,845.679702,0.0,0
-80.166232,30,846.740277,0.0,0
-78.562667,30,847.813235,0.0,0
-78.156253,30,848.90277,0.35088189674651704,0
-80.920161,30,850.009896,0.0,0
-34.32359,13,850.453127,0.9035038866493551,0
-79.223219,30,851.631901,0.0,0
-77.741247,30,852.578946,0.0,0
-79.624888,30,853.618267,0.0,0
-76.100599,30,854.581537,0.4005518243988204,0
-77.632794,30,855.593564,0.0,0
-74.654825,30,856.87,0.19520344017001026,0
-80.668901,30,858.0064,0.0,0
-79.337324,30,859.069792,0.0,0
-78.877942,30,860.180742,0.0,0
-78.659874,30,861.367077,0.0,0
-77.325786,30,862.463667,0.0,0
-76.987026,30,863.629873,0.056892708546942845,0
-76.726229,30,864.712208,0.0,0
-81.395734,30,865.802103,0.0,0
-40.03159,15,866.338505,0.901073129209274,0
-84.188771,30,867.528362,0.0,0
-77.595274,30,868.805809,0.22130200622096202,0
-75.665179,30,870.005621,0.14857260455989388,0
-73.028035,30,871.200876,0.2438505958464587,0
-77.284241,30,872.485398,0.0,0
-80.389647,30,881.065009,0.0,0
-75.08632,30,882.523394,0.30562403004149336,0
-74.668513,30,883.857526,0.14400040193088443,0
-77.565944,30,885.302916,0.01494536827490965,0
-74.217807,30,886.657105,0.16304051578886838,0
-76.687847,30,887.908964,0.1941182238221025,0
-73.851582,30,889.109857,0.0,0
-76.275708,30,890.232542,0.025999489808813284,0
-42.32774,16,890.880689,0.9072357353932066,0
-74.531349,30,892.113703,0.06424001953803213,0
-73.812672,30,893.384401,0.1732362394776765,0
-33.937693,13,893.873259,0.9005385608475687,0
-76.092207,30,894.996075,0.12584245278282624,0
-46.539689,18,895.70256,0.9047955126684711,0
-74.048699,30,896.980402,0.2876286503854554,0
-77.126366,30,898.268168,0.07915025369331984,0
-75.547901,30,899.532759,0.0564330013269153,0
-76.015251,30,900.815696,0.21764555055954155,0
-76.493375,30,901.972033,0.20328128542911258,0
-41.092974,16,902.529141,0.9083786684188286,0
-73.73148,30,903.812998,0.2212271123385392,0
-77.780331,30,905.064598,0.0,0
-76.737744,30,906.280625,0.06502872318255967,0
-75.638091,30,907.516749,0.028252302357988868,0
