Timestamp,drone_x,drone_y,drone_z,payload_x,payload_y,payload_z,round_bar_x,round_bar_y,round_bar_z
1717790534073283485,327.7884826660156,55.20173645019531,2135.5478515625,449.6143493652344,-93.11613210042317,1108.2364095052083,-1668.4892578125,131.84695434570312,1818.8245849609375
1717790534073289001,326.0800069173177,55.48435719807943,2134.8136393229165,449.19970703125,-92.01594797770183,1107.5174967447917,-1668.4892578125,131.84695434570312,1818.8245849609375
1717790534083859723,324.3715311686198,55.76697794596354,2134.0794270833335,448.7850646972656,-90.91576385498047,1106.798583984375,-1668.4856770833333,131.84057108561197,1818.8273111979167
1717790534083871084,322.6630554199219,56.049598693847656,2133.34521484375,448.7850646972656,-90.91576385498047,1106.798583984375,-1668.4820963541667,131.83418782552084,1818.8300374348958
1717790534083876811,322.6630554199219,56.049598693847656,2133.34521484375,448.7850646972656,-90.91576385498047,1106.798583984375,-1668.478515625,131.8278045654297,1818.832763671875
1717790534083908270,322.6630554199219,56.049598693847656,2133.34521484375,448.7850646972656,-90.91576385498047,1106.798583984375,-1668.478515625,131.8278045654297,1818.832763671875
1717790534083914722,322.6630554199219,56.049598693847656,2133.34521484375,448.3135070800781,-89.74657694498698,1106.0414225260417,-1668.478515625,131.8278045654297,1818.832763671875
1717790534083920396,320.8905741373698,56.271568298339844,2132.6050618489585,447.8419494628906,-88.57739003499348,1105.2842610677083,-1668.478515625,131.8278045654297,1818.832763671875
1717790534093509743,319.1180928548177,56.49353790283203,2131.8649088541665,447.3703918457031,-87.408203125,1104.527099609375,-1668.4624430338542,131.83419291178384,1818.8192952473958
1717790534093517500,317.3456115722656,56.71550750732422,2131.124755859375,447.3703918457031,-87.408203125,1104.527099609375,-1668.4463704427083,131.84058125813803,1818.8058268229167
1717790534093520014,317.3456115722656,56.71550750732422,2131.124755859375,447.3703918457031,-87.408203125,1104.527099609375,-1668.4302978515625,131.8469696044922,1818.7923583984375
1717790534093545377,317.3456115722656,56.71550750732422,2131.124755859375,447.3703918457031,-87.408203125,1104.527099609375,-1668.4302978515625,131.8469696044922,1818.7923583984375
1717790534093547628,317.3456115722656,56.71550750732422,2131.124755859375,446.91114298502606,-86.27116394042969,1103.7667236328125,-1668.4302978515625,131.8469696044922,1818.7923583984375
1717790534093549715,315.5653584798177,56.93117650349935,2130.377685546875,446.45189412434894,-85.13412475585938,1103.00634765625,-1668.4302978515625,131.8469696044922,1818.7923583984375
1717790534103773760,313.7851053873698,57.14684549967448,2129.630615234375,445.9926452636719,-83.99708557128906,1102.2459716796875,-1668.4344889322917,131.84728495279947,1818.7913411458333
1717790534103780423,312.0048522949219,57.36251449584961,2128.883544921875,445.9926452636719,-83.99708557128906,1102.2459716796875,-1668.4386800130208,131.84760030110678,1818.7903238932292
1717790534103782809,312.0048522949219,57.36251449584961,2128.883544921875,445.9926452636719,-83.99708557128906,1102.2459716796875,-1668.44287109375,131.84791564941406,1818.789306640625
1717790534103805720,312.0048522949219,57.36251449584961,2128.883544921875,445.9926452636719,-83.99708557128906,1102.2459716796875,-1668.44287109375,131.84791564941406,1818.789306640625
1717790534103807881,312.0048522949219,57.36251449584961,2128.883544921875,445.46045939127606,-82.78989919026692,1101.4820149739583,-1668.44287109375,131.84791564941406,1818.789306640625
1717790534103809691,310.1902160644531,57.5560188293457,2128.153076171875,444.9282735188802,-81.5827128092448,1100.7180582682292,-1668.44287109375,131.84791564941406,1818.789306640625
1717790534113383238,308.3755798339844,57.7495231628418,2127.422607421875,444.3960876464844,-80.37552642822266,1099.9541015625,-1668.4437662760417,131.8561808268229,1818.7881266276042
1717790534113390779,306.5609436035156,57.94302749633789,2126.692138671875,444.3960876464844,-80.37552642822266,1099.9541015625,-1668.4446614583333,131.86444600423178,1818.7869466145833
1717790534113393036,306.5609436035156,57.94302749633789,2126.692138671875,444.3960876464844,-80.37552642822266,1099.9541015625,-1668.445556640625,131.87271118164062,1818.7857666015625
1717790534113905047,306.5609436035156,57.94302749633789,2126.692138671875,444.3960876464844,-80.37552642822266,1099.9541015625,-1668.445556640625,131.87271118164062,1818.7857666015625
1717790534113914657,306.5609436035156,57.94302749633789,2126.692138671875,443.84783935546875,-79.15185546875,1099.2422281901042,-1668.445556640625,131.87271118164062,1818.7857666015625
1717790534113917033,304.7051086425781,58.15975697835287,2125.965576171875,443.2995910644531,-77.92818450927734,1098.5303548177083,-1668.445556640625,131.87271118164062,1818.7857666015625
1717790534133016196,302.8492736816406,58.376486460367836,2125.239013671875,442.7513427734375,-76.70451354980469,1097.8184814453125,-1668.4583333333333,131.87623596191406,1818.7904459635417
1717790534133023435,300.9934387207031,58.59321594238281,2124.512451171875,442.7513427734375,-76.70451354980469,1097.8184814453125,-1668.4711100260417,131.8797607421875,1818.7951253255208
1717790534133025800,300.9934387207031,58.59321594238281,2124.512451171875,442.7513427734375,-76.70451354980469,1097.8184814453125,-1668.48388671875,131.88328552246094,1818.7998046875
1717790534133046165,300.9934387207031,58.59321594238281,2124.512451171875,442.7513427734375,-76.70451354980469,1097.8184814453125,-1668.48388671875,131.88328552246094,1818.7998046875
1717790534133048312,300.9934387207031,58.59321594238281,2124.512451171875,442.0894470214844,-75.44676462809245,1097.1324462890625,-1668.48388671875,131.88328552246094,1818.7998046875
1717790534133050528,299.07506306966144,58.77499135335287,2123.78369140625,441.42755126953125,-74.1890157063802,1096.4464111328125,-1668.48388671875,131.88328552246094,1818.7998046875
1717790534136944693,297.1566874186198,58.956766764322914,2123.054931640625,440.7656555175781,-72.93126678466797,1095.7603759765625,-1668.4897054036458,131.87300618489584,1818.8134358723958
1717790534136951880,295.2383117675781,59.13854217529297,2122.326171875,440.7656555175781,-72.93126678466797,1095.7603759765625,-1668.4955240885417,131.86272684733072,1818.8270670572917
1717790534136953886,295.2383117675781,59.13854217529297,2122.326171875,440.7656555175781,-72.93126678466797,1095.7603759765625,-1668.5013427734375,131.85244750976562,1818.8406982421875
1717790534136973602,295.2383117675781,59.13854217529297,2122.326171875,440.7656555175781,-72.93126678466797,1095.7603759765625,-1668.5013427734375,131.85244750976562,1818.8406982421875
1717790534136975386,295.2383117675781,59.13854217529297,2122.326171875,440.10973103841144,-71.61207071940105,1095.115966796875,-1668.5013427734375,131.85244750976562,1818.8406982421875
1717790534136977330,293.3275960286458,59.3615353902181,2121.5555013020835,439.4538065592448,-70.29287465413411,1094.4715576171875,-1668.5013427734375,131.85244750976562,1818.8406982421875
1717790534143030567,291.41688028971356,59.58452860514323,2120.7848307291665,438.7978820800781,-68.97367858886719,1093.8271484375,-1668.5043538411458,131.84930928548178,1818.8429361979167
1717790534143036703,289.50616455078125,59.80752182006836,2120.01416015625,438.7978820800781,-68.97367858886719,1093.8271484375,-1668.5073649088542,131.8461710611979,1818.8451741536458
1717790534143038988,289.50616455078125,59.80752182006836,2120.01416015625,438.7978820800781,-68.97367858886719,1093.8271484375,-1668.5103759765625,131.84303283691406,1818.847412109375
1717790534143078513,289.50616455078125,59.80752182006836,2120.01416015625,438.7978820800781,-68.97367858886719,1093.8271484375,-1668.5103759765625,131.84303283691406,1818.847412109375
1717790534143093357,287.53277587890625,59.97812271118164,2119.2596028645835,438.7978820800781,-68.97367858886719,1093.8271484375,-1668.5103759765625,131.84303283691406,1818.847412109375
1717790534143095451,285.55938720703125,60.14872360229492,2118.5050455729165,438.058837890625,-67.58761596679688,1093.1433919270833,-1668.5103759765625,131.84303283691406,1818.847412109375
1717790534152968998,283.58599853515625,60.3193244934082,2117.75048828125,437.3197937011719,-66.20155334472656,1092.4596354166667,-1668.5009765625,131.84496561686197,1818.8428955078125
1717790534152983490,283.58599853515625,60.3193244934082,2117.75048828125,436.58074951171875,-64.81549072265625,1091.77587890625,-1668.4915771484375,131.8468983968099,1818.83837890625
1717790534152985710,283.58599853515625,60.3193244934082,2117.75048828125,436.58074951171875,-64.81549072265625,1091.77587890625,-1668.482177734375,131.8488311767578,1818.8338623046875
1717790534153041098,283.58599853515625,60.3193244934082,2117.75048828125,436.58074951171875,-64.81549072265625,1091.77587890625,-1668.482177734375,131.8488311767578,1818.8338623046875
1717790534153053976,282.10154724121094,60.46671390533447,2117.1749267578125,436.58074951171875,-64.81549072265625,1091.77587890625,-1668.482177734375,131.8488311767578,1818.8338623046875
1717790534153056210,280.6170959472656,60.61410331726074,2116.599365234375,435.4066467285156,-62.7700309753418,1090.7857055664062,-1668.482177734375,131.8488311767578,1818.8338623046875
1717790534163672393,279.1326446533203,60.76149272918701,2116.0238037109375,434.2325439453125,-60.724571228027344,1089.7955322265625,-1668.4674886067708,131.84996541341147,1818.8222249348958
1717790534163678115,277.648193359375,60.90888214111328,2115.4482421875,434.2325439453125,-60.724571228027344,1089.7955322265625,-1668.4527994791667,131.8510996500651,1818.8105875651042
1717790534163680199,277.648193359375,60.90888214111328,2115.4482421875,434.2325439453125,-60.724571228027344,1089.7955322265625,-1668.4381103515625,131.85223388671875,1818.7989501953125
1717790534163699273,277.648193359375,60.90888214111328,2115.4482421875,434.2325439453125,-60.724571228027344,1089.7955322265625,-1668.4381103515625,131.85223388671875,1818.7989501953125
1717790534163701355,277.648193359375,60.90888214111328,2115.4482421875,433.4606221516927,-59.29953130086263,1089.1536051432292,-1668.4381103515625,131.85223388671875,1818.7989501953125
1717790534163703420,275.59271240234375,61.11660385131836,2114.7128092447915,432.68870035807294,-57.874491373697914,1088.5116780598958,-1668.4381103515625,131.85223388671875,1818.7989501953125
1717790534173642556,273.5372314453125,61.32432556152344,2113.9773763020835,431.9167785644531,-56.4494514465332,1087.8697509765625,-1668.4432779947917,131.86073303222656,1818.7950846354167
1717790534173655513,271.48175048828125,61.532047271728516,2113.241943359375,431.9167785644531,-56.4494514465332,1087.8697509765625,-1668.4484456380208,131.86923217773438,1818.7912190755208
1717790534173661643,271.48175048828125,61.532047271728516,2113.241943359375,431.9167785644531,-56.4494514465332,1087.8697509765625,-1668.45361328125,131.8777313232422,1818.787353515625
1717790534173699642,271.48175048828125,61.532047271728516,2113.241943359375,431.9167785644531,-56.4494514465332,1087.8697509765625,-1668.45361328125,131.8777313232422,1818.787353515625
1717790534173706316,271.48175048828125,61.532047271728516,2113.241943359375,431.0956217447917,-55.04961268107096,1087.246826171875,-1668.45361328125,131.8777313232422,1818.787353515625
1717790534173711695,269.419921875,61.646993001302086,2112.4761555989585,430.2744649251302,-53.649773915608726,1086.6239013671875,-1668.45361328125,131.8777313232422,1818.787353515625
1717790534183692129,267.35809326171875,61.76193873087565,2111.7103678385415,429.45330810546875,-52.249935150146484,1086.0009765625,-1668.4566243489583,131.8679962158203,1818.8004150390625
1717790534183698737,265.2962646484375,61.87688446044922,2110.944580078125,429.45330810546875,-52.249935150146484,1086.0009765625,-1668.4596354166667,131.85826110839844,1818.8134765625
1717790534183701089,265.2962646484375,61.87688446044922,2110.944580078125,429.45330810546875,-52.249935150146484,1086.0009765625,-1668.462646484375,131.84852600097656,1818.8265380859375
1717790534183722302,265.2962646484375,61.87688446044922,2110.944580078125,429.45330810546875,-52.249935150146484,1086.0009765625,-1668.462646484375,131.84852600097656,1818.8265380859375
1717790534183724329,265.2962646484375,61.87688446044922,2110.944580078125,428.5309753417969,-50.77424748738607,1085.329345703125,-1668.462646484375,131.84852600097656,1818.8265380859375
1717790534183726352,263.20166015625,62.083510080973305,2110.1639811197915,427.608642578125,-49.29855982462565,1084.65771484375,-1668.462646484375,131.84852600097656,1818.8265380859375
1717790534194150262,261.1070556640625,62.2901357014974,2109.3833821614585,426.6863098144531,-47.822872161865234,1083.986083984375,-1668.470458984375,131.83988444010416,1818.8248291015625
1717790534194156521,259.012451171875,62.496761322021484,2108.602783203125,426.6863098144531,-47.822872161865234,1083.986083984375,-1668.478271484375,131.83124287923178,1818.8231201171875
1717790534194158826,259.012451171875,62.496761322021484,2108.602783203125,426.6863098144531,-47.822872161865234,1083.986083984375,-1668.486083984375,131.82260131835938,1818.8214111328125
1717790534194202308,259.012451171875,62.496761322021484,2108.602783203125,426.6863098144531,-47.822872161865234,1083.986083984375,-1668.486083984375,131.82260131835938,1818.8214111328125
1717790534194207927,259.012451171875,62.496761322021484,2108.602783203125,425.7742513020833,-46.386783599853516,1083.3271891276042,-1668.486083984375,131.82260131835938,1818.8214111328125
1717790534194210337,256.90895080566406,62.63820012410482,2107.8046061197915,424.86219278971356,-44.9506950378418,1082.6682942708333,-1668.486083984375,131.82260131835938,1818.8214111328125
1717790534203605633,254.80545043945312,62.77963892618815,2107.0064290364585,423.95013427734375,-43.51460647583008,1082.0093994140625,-1668.4827880859375,131.8312021891276,1818.8232014973958
1717790534203612547,252.7019500732422,62.921077728271484,2106.208251953125,423.95013427734375,-43.51460647583008,1082.0093994140625,-1668.4794921875,131.83980305989584,1818.8249918619792
1717790534203614753,252.7019500732422,62.921077728271484,2106.208251953125,423.95013427734375,-43.51460647583008,1082.0093994140625,-1668.4761962890625,131.84840393066406,1818.8267822265625
1717790534203634515,252.7019500732422,62.921077728271484,2106.208251953125,423.95013427734375,-43.51460647583008,1082.0093994140625,-1668.4761962890625,131.84840393066406,1818.8267822265625
1717790534203636555,252.7019500732422,62.921077728271484,2106.208251953125,423.0163981119792,-42.000328063964844,1081.3485514322917,-1668.4761962890625,131.84840393066406,1818.8267822265625
1717790534203638670,250.56804911295572,63.08719380696615,2105.447998046875,422.08266194661456,-40.48604965209961,1080.6877034505208,-1668.4761962890625,131.84840393066406,1818.8267822265625
1717790534214165443,248.43414815266928,63.253309885660805,2104.687744140625,421.14892578125,-38.971771240234375,1080.02685546875,-1668.4753824869792,131.84605916341147,1818.821533203125
1717790534214173718,246.3002471923828,63.41942596435547,2103.927490234375,421.14892578125,-38.971771240234375,1080.02685546875,-1668.4745686848958,131.84371439615884,1818.8162841796875
1717790534214176012,246.3002471923828,63.41942596435547,2103.927490234375,421.14892578125,-38.971771240234375,1080.02685546875,-1668.4737548828125,131.84136962890625,1818.81103515625
1717790534214197369,246.3002471923828,63.41942596435547,2103.927490234375,421.14892578125,-38.971771240234375,1080.02685546875,-1668.4737548828125,131.84136962890625,1818.81103515625
1717790534214199593,246.3002471923828,63.41942596435547,2103.927490234375,420.1183369954427,-37.4910519917806,1079.3326009114583,-1668.4737548828125,131.84136962890625,1818.81103515625
1717790534214201521,244.14275614420572,63.52637608846029,2103.137451171875,419.08774820963544,-36.01033274332682,1078.6383463541667,-1668.4737548828125,131.84136962890625,1818.81103515625
1717790534224073182,241.98526509602866,63.6333262125651,2102.347412109375,418.0571594238281,-34.52961349487305,1077.944091796875,-1668.46630859375,131.8403523763021,1818.8076171875
1717790534224080311,239.82777404785156,63.74027633666992,2101.557373046875,418.0571594238281,-34.52961349487305,1077.944091796875,-1668.4588623046875,131.8393351236979,1818.80419921875
1717790534224082422,239.82777404785156,63.74027633666992,2101.557373046875,418.0571594238281,-34.52961349487305,1077.944091796875,-1668.451416015625,131.83831787109375,1818.80078125
1717790534224102216,239.82777404785156,63.74027633666992,2101.557373046875,418.0571594238281,-34.52961349487305,1077.944091796875,-1668.451416015625,131.83831787109375,1818.80078125
1717790534224104271,239.82777404785156,63.74027633666992,2101.557373046875,417.0634460449219,-33.048557917277016,1077.299072265625,-1668.451416015625,131.83831787109375,1818.80078125
1717790534224106313,237.64582316080728,63.79175313313802,2100.7779947916665,416.0697326660156,-31.56750233968099,1076.654052734375,-1668.451416015625,131.83831787109375,1818.80078125
1717790534235243541,235.46387227376303,63.84322992960612,2099.9986165364585,415.0760192871094,-30.08644676208496,1076.009033203125,-1668.4607747395833,131.84587605794272,1818.805908203125
1717790534235250427,233.28192138671875,63.89470672607422,2099.21923828125,415.0760192871094,-30.08644676208496,1076.009033203125,-1668.4701334635417,131.85343424479166,1818.81103515625
1717790534235253123,233.28192138671875,63.89470672607422,2099.21923828125,415.0760192871094,-30.08644676208496,1076.009033203125,-1668.4794921875,131.86099243164062,1818.816162109375
1717790534235393045,233.28192138671875,63.89470672607422,2099.21923828125,415.0760192871094,-30.08644676208496,1076.009033203125,-1668.4794921875,131.86099243164062,1818.816162109375
1717790534235403906,233.28192138671875,63.89470672607422,2099.21923828125,413.97764078776044,-28.62500254313151,1075.231689453125,-1668.4794921875,131.86099243164062,1818.816162109375
1717790534235410176,231.08501180013022,64.06234486897786,2098.415283203125,412.87926228841144,-27.16355832417806,1074.454345703125,-1668.4794921875,131.86099243164062,1818.816162109375
1717790534243846191,228.88810221354166,64.22998301188152,2097.611328125,411.7808837890625,-25.70211410522461,1073.677001953125,-1668.4720458984375,131.85960388183594,1818.8123779296875
1717790534243856401,226.69119262695312,64.39762115478516,2096.807373046875,411.7808837890625,-25.70211410522461,1073.677001953125,-1668.464599609375,131.85821533203125,1818.80859375
1717790534243862285,226.69119262695312,64.39762115478516,2096.807373046875,411.7808837890625,-25.70211410522461,1073.677001953125,-1668.4571533203125,131.85682678222656,1818.8048095703125
1717790534243889718,226.69119262695312,64.39762115478516,2096.807373046875,411.7808837890625,-25.70211410522461,1073.677001953125,-1668.4571533203125,131.85682678222656,1818.8048095703125
1717790534243895265,226.69119262695312,64.39762115478516,2096.807373046875,410.67882283528644,-24.220415115356445,1072.8899332682292,-1668.4571533203125,131.85682678222656,1818.8048095703125
1717790534243900662,224.4459991455078,64.50343831380208,2096.0575358072915,409.57676188151044,-22.73871612548828,1072.1028645833333,-1668.4571533203125,131.85682678222656,1818.8048095703125
1717790534253320551,222.2008056640625,64.60925547281902,2095.3076985677085,408.4747009277344,-21.257017135620117,1071.3157958984375,-1668.4691975911458,131.85807291666666,1818.817138671875
1717790534253327398,219.9556121826172,64.71507263183594,2094.557861328125,408.4747009277344,-21.257017135620117,1071.3157958984375,-1668.4812418619792,131.85931905110678,1818.8294677734375
1717790534253329591,219.9556121826172,64.71507263183594,2094.557861328125,408.4747009277344,-21.257017135620117,1071.3157958984375,-1668.4932861328125,131.86056518554688,1818.841796875
1717790534253354878,219.9556121826172,64.71507263183594,2094.557861328125,408.4747009277344,-21.257017135620117,1071.3157958984375,-1668.4932861328125,131.86056518554688,1818.841796875
1717790534253368676,218.2904510498047,64.80840682983398,2093.927734375,408.4747009277344,-21.257017135620117,1071.3157958984375,-1668.4932861328125,131.86056518554688,1818.841796875
1717790534253370820,216.6252899169922,64.90174102783203,2093.297607421875,406.6899108886719,-19.06505298614502,1070.1820678710938,-1668.4932861328125,131.86056518554688,1818.841796875
1717790534263915315,214.9601287841797,64.99507522583008,2092.66748046875,404.9051208496094,-16.873088836669922,1069.04833984375,-1668.49609375,131.8488972981771,1818.8439534505208
1717790534263922578,213.2949676513672,65.08840942382812,2092.037353515625,404.9051208496094,-16.873088836669922,1069.04833984375,-1668.4989013671875,131.83722941080728,1818.8461100260417
1717790534263924668,213.2949676513672,65.08840942382812,2092.037353515625,404.9051208496094,-16.873088836669922,1069.04833984375,-1668.501708984375,131.8255615234375,1818.8482666015625
1717790534263944883,213.2949676513672,65.08840942382812,2092.037353515625,404.9051208496094,-16.873088836669922,1069.04833984375,-1668.501708984375,131.8255615234375,1818.8482666015625
1717790534263947004,213.2949676513672,65.08840942382812,2092.037353515625,403.6025797526042,-15.416742960611979,1068.3002522786458,-1668.501708984375,131.8255615234375,1818.8482666015625
1717790534263948904,211.04211934407553,65.18567148844402,2091.20849609375,402.30003865559894,-13.960397084554037,1067.5521647135417,-1668.501708984375,131.8255615234375,1818.8482666015625
1717790534274046321,208.78927103678384,65.28293355305989,2090.379638671875,400.99749755859375,-12.504051208496094,1066.8040771484375,-1668.5023600260417,131.8268585205078,1818.8451334635417
1717790534274053757,206.5364227294922,65.38019561767578,2089.55078125,400.99749755859375,-12.504051208496094,1066.8040771484375,-1668.5030110677083,131.82815551757812,1818.8420003255208
1717790534274056165,206.5364227294922,65.38019561767578,2089.55078125,400.99749755859375,-12.504051208496094,1066.8040771484375,-1668.503662109375,131.82945251464844,1818.8388671875
1717790534274075482,206.5364227294922,65.38019561767578,2089.55078125,400.99749755859375,-12.504051208496094,1066.8040771484375,-1668.503662109375,131.82945251464844,1818.8388671875
1717790534274077646,206.5364227294922,65.38019561767578,2089.55078125,399.6850179036458,-11.041090329488119,1066.1080729166667,-1668.503662109375,131.82945251464844,1818.8388671875
1717790534274079809,204.27831013997397,65.41153717041016,2088.7901204427085,398.37253824869794,-9.578129450480143,1065.4120686848958,-1668.503662109375,131.82945251464844,1818.8388671875
1717790534283425053,202.02019755045572,65.44287872314453,2088.0294596354165,397.06005859375,-8.115168571472168,1064.716064453125,-1668.4884033203125,131.83917744954428,1818.826416015625
1717790534283502568,199.7620849609375,65.4742202758789,2087.268798828125,397.06005859375,-8.115168571472168,1064.716064453125,-1668.47314453125,131.8489023844401,1818.81396484375
1717790534283508725,199.7620849609375,65.4742202758789,2087.268798828125,397.06005859375,-8.115168571472168,1064.716064453125,-1668.4578857421875,131.85862731933594,1818.801513671875
1717790534283534704,199.7620849609375,65.4742202758789,2087.268798828125,397.06005859375,-8.115168571472168,1064.716064453125,-1668.4578857421875,131.85862731933594,1818.801513671875
1717790534283536792,199.7620849609375,65.4742202758789,2087.268798828125,395.7107645670573,-6.632114092508952,1064.0670572916667,-1668.4578857421875,131.85862731933594,1818.801513671875
1717790534283539107,197.48206583658853,65.4900639851888,2086.4750162760415,394.36147054036456,-5.149059613545736,1063.4180501302083,-1668.4578857421875,131.85862731933594,1818.801513671875
1717790534293800968,195.2020467122396,65.5059076944987,2085.6812337239585,393.0121765136719,-3.6660051345825195,1062.76904296875,-1668.4539794921875,131.86443583170572,1818.8003743489583
1717790534293808361,192.92202758789062,65.5217514038086,2084.887451171875,393.0121765136719,-3.6660051345825195,1062.76904296875,-1668.4500732421875,131.87024434407553,1818.7992350260417
1717790534293810555,192.92202758789062,65.5217514038086,2084.887451171875,393.0121765136719,-3.6660051345825195,1062.76904296875,-1668.4461669921875,131.8760528564453,1818.798095703125
1717790534293831062,192.92202758789062,65.5217514038086,2084.887451171875,393.0121765136719,-3.6660051345825195,1062.76904296875,-1668.4461669921875,131.8760528564453,1818.798095703125
1717790534293833142,192.92202758789062,65.5217514038086,2084.887451171875,391.5575866699219,-2.158257742722829,1062.0983479817708,-1668.4461669921875,131.8760528564453,1818.798095703125
1717790534293835142,190.63794962565103,65.56321716308594,2084.1171061197915,390.1029968261719,-0.6505103508631387,1061.4276529947917,-1668.4461669921875,131.8760528564453,1818.798095703125
1717790534302962791,188.35387166341147,65.60468292236328,2083.3467610677085,388.6484069824219,0.8572370409965515,1060.7569580078125,-1668.4620768229167,131.87155151367188,1818.8128662109375
1717790534302970576,186.06979370117188,65.64614868164062,2082.576416015625,388.6484069824219,0.8572370409965515,1060.7569580078125,-1668.4779866536458,131.86705017089844,1818.82763671875
1717790534302973144,186.06979370117188,65.64614868164062,2082.576416015625,388.6484069824219,0.8572370409965515,1060.7569580078125,-1668.493896484375,131.862548828125,1818.8424072265625
1717790534302995036,186.06979370117188,65.64614868164062,2082.576416015625,388.6484069824219,0.8572370409965515,1060.7569580078125,-1668.493896484375,131.862548828125,1818.8424072265625
1717790534302997231,186.06979370117188,65.64614868164062,2082.576416015625,387.1564534505208,2.3758474588394165,1060.0708821614583,-1668.493896484375,131.862548828125,1818.8424072265625
1717790534302999437,183.78651428222656,65.74556732177734,2081.8251139322915,385.6644999186198,3.8944578766822815,1059.3848063151042,-1668.493896484375,131.862548828125,1818.8424072265625
1717790534312934562,181.50323486328125,65.84498596191406,2081.0738118489585,384.17254638671875,5.4130682945251465,1058.69873046875,-1668.5000813802083,131.8564656575521,1818.8423665364583
1717790534312942109,179.21995544433594,65.94440460205078,2080.322509765625,384.17254638671875,5.4130682945251465,1058.69873046875,-1668.5062662760417,131.85038248697916,1818.8423258463542
1717790534312944459,179.21995544433594,65.94440460205078,2080.322509765625,384.17254638671875,5.4130682945251465,1058.69873046875,-1668.512451171875,131.84429931640625,1818.84228515625
1717790534312968021,179.21995544433594,65.94440460205078,2080.322509765625,384.17254638671875,5.4130682945251465,1058.69873046875,-1668.512451171875,131.84429931640625,1818.84228515625
1717790534312970154,179.21995544433594,65.94440460205078,2080.322509765625,382.60682169596356,6.922752698262532,1058.0966389973958,-1668.512451171875,131.84429931640625,1818.84228515625
1717790534312972035,176.92829386393228,65.97607167561848,2079.5338541666665,381.0410970052083,8.432437101999918,1057.4945475260417,-1668.512451171875,131.84429931640625,1818.84228515625
1717790534324008295,174.63663228352866,66.0077387491862,2078.7451985677085,379.4753723144531,9.942121505737305,1056.8924560546875,-1668.5054117838542,131.83926391601562,1818.8414306640625
1717790534324019355,172.344970703125,66.0394058227539,2077.95654296875,379.4753723144531,9.942121505737305,1056.8924560546875,-1668.4983723958333,131.834228515625,1818.840576171875
1717790534324025174,172.344970703125,66.0394058227539,2077.95654296875,379.4753723144531,9.942121505737305,1056.8924560546875,-1668.4913330078125,131.82919311523438,1818.8397216796875
1717790534324053480,172.344970703125,66.0394058227539,2077.95654296875,379.4753723144531,9.942121505737305,1056.8924560546875,-1668.4913330078125,131.82919311523438,1818.8397216796875
1717790534324059490,172.344970703125,66.0394058227539,2077.95654296875,377.80625406901044,11.54212220509847,1056.3127034505208,-1668.4913330078125,131.82919311523438,1818.8397216796875
1717790534324064992,170.0545450846354,66.03843180338542,2077.2308756510415,376.1371358235677,13.142122904459635,1055.7329508463542,-1668.4913330078125,131.82919311523438,1818.8397216796875
1717790534334246927,167.76411946614584,66.03745778401692,2076.5052083333335,374.468017578125,14.7421236038208,1055.1531982421875,-1668.4757486979167,131.83829752604166,1818.8218994140625
1717790534334254831,165.47369384765625,66.03648376464844,2075.779541015625,374.468017578125,14.7421236038208,1055.1531982421875,-1668.4601643880208,131.84740193684897,1818.8040771484375
1717790534334257168,165.47369384765625,66.03648376464844,2075.779541015625,374.468017578125,14.7421236038208,1055.1531982421875,-1668.444580078125,131.85650634765625,1818.7862548828125
1717790534334277210,165.47369384765625,66.03648376464844,2075.779541015625,374.468017578125,14.7421236038208,1055.1531982421875,-1668.444580078125,131.85650634765625,1818.7862548828125
1717790534334279200,165.47369384765625,66.03648376464844,2075.779541015625,372.6756083170573,16.327945073445637,1054.6317545572917,-1668.444580078125,131.85650634765625,1818.7862548828125
1717790534334281327,163.20490010579428,66.01461283365886,2075.08203125,370.88319905598956,17.913766543070476,1054.1103108723958,-1668.444580078125,131.85650634765625,1818.7862548828125
1717790534343828185,160.93610636393228,65.99274190266927,2074.384521484375,369.0907897949219,19.499588012695312,1053.5888671875,-1668.4573567708333,131.8569132486979,1818.7923177083333
1717790534343835587,158.6673126220703,65.97087097167969,2073.68701171875,369.0907897949219,19.499588012695312,1053.5888671875,-1668.4701334635417,131.8573201497396,1818.7983805338542
1717790534343837829,158.6673126220703,65.97087097167969,2073.68701171875,369.0907897949219,19.499588012695312,1053.5888671875,-1668.48291015625,131.85772705078125,1818.804443359375
1717790534343858372,158.6673126220703,65.97087097167969,2073.68701171875,369.0907897949219,19.499588012695312,1053.5888671875,-1668.48291015625,131.85772705078125,1818.804443359375
1717790534343860416,158.6673126220703,65.97087097167969,2073.68701171875,367.26747639973956,21.04843266805013,1053.1087646484375,-1668.48291015625,131.85772705078125,1818.804443359375
1717790534343862422,156.37396748860678,65.96173350016277,2072.99169921875,365.4441630045573,22.59727732340495,1052.628662109375,-1668.48291015625,131.85772705078125,1818.804443359375
1717790534354344355,154.08062235514322,65.95259602864583,2072.29638671875,363.620849609375,24.146121978759766,1052.1485595703125,-1668.4730631510417,131.85650634765625,1818.802490234375
1717790534354355044,151.7872772216797,65.9434585571289,2071.60107421875,363.620849609375,24.146121978759766,1052.1485595703125,-1668.4632161458333,131.85528564453125,1818.800537109375
1717790534354361171,151.7872772216797,65.9434585571289,2071.60107421875,363.620849609375,24.146121978759766,1052.1485595703125,-1668.453369140625,131.85406494140625,1818.798583984375
