#{"t_start": 1718180048.745562, "env_id": "None"}
r,l,t,num_wraps,c
-39.815051,15,1605.081077,0.9008086680987991,0
-33.988939,13,1605.516416,0.9045292935306252,0
-299.134489,100,1608.890326,0.004012831435888335,0
-43.080095,16,1609.404023,0.9010430220086004,0
-278.985273,100,1612.603444,0.0,0
-307.034869,99,1615.84496,1.041461129388669,0
-36.502057,14,1616.373947,0.9061011481782377,0
-302.816253,100,1652.843079,0.0,0
-33.201193,13,1653.469286,0.9029920523805103,0
-301.371733,100,1658.907773,0.05021708353188577,0
-300.776734,100,1664.608761,0.01154019093466915,0
-43.768574,17,1665.435984,0.90047755912072,0
-36.423671,14,1666.144391,0.9029317609932966,0
-42.246124,16,1666.919971,0.9064466254869111,0
-306.680359,100,1671.944223,0.0,0
-45.16464,17,1672.989021,0.9003128274923325,0
-38.015859,15,1673.895588,0.9050019467656183,0
-305.657775,100,1679.130323,0.0,0
-36.269365,14,1679.912053,0.9038013775772312,0
-275.075138,100,1685.557738,0.0,0
-33.819974,13,1686.337642,0.904885944994967,0
-48.433445,19,1687.334761,0.9020505852583663,0
-149.88513,53,1690.5245,0.9007305466040524,0
-291.33964,100,1695.777606,0.0,0
-46.432586,18,1696.798225,0.9224492656644123,0
-306.69358,100,1701.799696,0.0,0
-275.991894,100,1706.542386,0.019499710371803494,0
-33.481133,13,1707.098805,0.9021322141554283,0
-305.261824,100,1711.439389,0.0,0
-145.526321,52,1713.484765,0.9010985465361097,0
-36.085646,14,1714.040681,0.9009470546346802,0
-39.217346,15,1714.624126,0.9010792332478681,0
-39.886031,15,1715.175349,0.9082693581295042,0
-306.528681,100,1719.276395,0.0,0
-43.819691,18,1719.996137,0.9024868478479566,0
-50.89108,21,1720.85505,0.9000141560007522,0
-48.94966,21,1721.739201,0.901744311886259,0
-272.295878,92,1725.188427,0.901419904503191,0
-302.813818,100,1728.782096,0.0,0
-36.480365,14,1729.347336,0.900800300504697,0
-303.108494,100,1733.392006,0.0,0
-28.971028,11,1734.083002,0.9074248703532951,0
-42.222355,16,1734.916861,0.9041519779046943,0
-302.583628,100,1739.240028,0.36063091150121096,0
-32.919833,13,1739.845952,0.9022644292329591,0
-32.128399,12,1740.42486,0.9033587968024007,0
-307.991669,100,1745.59277,0.1563778699842517,0
-38.501123,15,1746.386646,0.9016794554340527,0
-32.994844,13,1747.110055,0.9041851572251786,0
-29.206829,12,1747.705413,0.9070083295941038,0
-301.112444,100,1753.794598,0.08286043502634269,0
-37.427087,14,1754.515687,0.9061942547202125,0
-300.012526,100,1759.982203,0.0,0
-295.662082,100,1765.344181,0.026513392865496577,0
-32.936951,13,1765.985325,0.9036810042492315,0
-31.338211,12,1766.647699,0.9066856233336867,0
-302.203733,100,1772.382479,0.0,0
-41.411939,16,1773.502485,0.9033627516319159,0
-39.510047,15,1774.673361,0.9065506286218041,0
-280.729215,100,1781.61149,0.0,0
-42.546426,16,1782.282313,0.9043838837583426,0
-185.389474,72,1785.443985,0.9052183567352411,0
-301.237768,100,1790.042836,0.0,0
-31.46118,13,1790.611969,0.9007447364644212,0
-49.092688,20,1791.706123,0.9003763084432806,0
-41.982334,17,1792.600745,0.9043381876079893,0
-36.58642,14,1793.357465,0.904739938650465,0
-42.0849,16,1794.333233,0.9024232714347753,0
-305.405805,100,1799.782118,0.0,0
-42.444607,16,1800.495155,0.9016080654686711,0
-308.987244,100,1804.886885,0.0,0
-38.71856,15,1805.593271,0.9057391826009529,0
-62.936519,27,1807.028084,0.9000478278410792,0
-44.491474,17,1807.70453,0.9045802424999316,0
-45.034926,19,1808.635128,0.9034656727866844,0
-33.033175,13,1809.359483,0.9032959579277932,0
-307.901166,100,1813.382036,0.1813036715618335,0
-31.088992,12,1813.933895,0.9091491665338038,0
-42.074181,16,1814.688252,0.9043510660836905,0
-149.29429,53,1816.863976,0.9182999692461871,0
-245.812052,86,1820.953238,0.900582676598542,0
-36.647055,14,1821.675804,0.9087031816717176,0
-36.43392,14,1822.483946,0.903001678984802,0
-33.369759,13,1823.121298,0.905635163973474,0
-30.924732,12,1823.712026,0.9046373398135381,0
-47.714047,19,1824.695514,0.9003621098298038,0
-31.108965,12,1825.384939,0.9014625408951374,0
-28.93149,12,1825.941992,0.9037767217957987,0
-33.179131,13,1826.4592,0.9018324371453849,0
-36.961118,14,1827.134416,0.9058061347677206,0
-268.233315,90,1831.484514,0.9002545163603505,0
-36.327305,14,1832.07117,0.9057179764866723,0
-33.318823,13,1832.734929,0.9046549212939401,0
-166.110764,59,1835.295598,0.9128495286354581,0
-41.407531,16,1835.921595,0.9051811857328428,0
-35.747162,14,1836.452116,0.9009222578889275,0
-39.895191,15,1837.008754,0.90752596164656,0
-39.471198,15,1837.597701,0.9030898244580375,0
-44.967578,17,1838.233361,0.9049714886239503,0
-271.102315,100,1843.365656,0.42967359544603306,0
-36.130081,14,1844.052033,0.9029459394958282,0
-49.193862,20,1844.956837,0.9000568033765594,0
-164.522096,59,1847.667808,0.9028163051662789,0
-36.313594,14,1848.291904,0.9062047387836276,0
-39.764981,16,1848.946491,0.9028979747181783,0
-183.722182,74,1852.556628,0.9009941329223812,0
-44.603607,17,1853.212461,0.9021440752393128,0
-39.597889,15,1853.85751,0.9060259016264373,0
-308.610611,100,1858.130711,0.0,0
-37.920247,15,1858.788828,0.9070869959037462,0
-44.327007,17,1859.60522,0.9050003068453224,0
-278.760956,100,1863.931013,0.0,0
-36.611833,14,1864.575498,0.9039665645106906,0
-33.482562,13,1865.173351,0.9027300444484775,0
-31.307347,12,1865.678514,0.9078737518593392,0
-41.49976,16,1866.345067,0.9038300570333596,0
-33.83365,13,1866.914578,0.9015029778789794,0
-39.59605,15,1867.586876,0.9012542267316916,0
-41.63201,16,1868.275077,0.904785733594628,0
-306.472623,100,1872.770943,0.12503097895463247,0
-41.455063,16,1873.515405,0.9066885175062374,0
-42.181966,16,1874.285021,0.9062248907210223,0
-279.665157,100,1878.498353,0.02398994798329471,0
-38.805602,15,1879.135045,0.9022386742088839,0
-304.939387,100,1883.360299,0.05904663270368888,0
-34.306341,13,1883.889905,0.9059792027648436,0
-33.365919,13,1884.444936,0.9013948554708093,0
-43.901582,17,1885.041394,0.9022055685374529,0
-208.491633,73,1888.247342,0.9810687559689532,0
-56.465837,23,1889.281975,0.9015701153948835,0
-36.023457,14,1889.843324,0.9030191388001373,0
-190.883863,67,1928.202289,0.9003823805902151,0
-42.278185,17,1929.133092,0.9025180296196873,0
-305.88694,100,1936.017273,0.0,0
-35.44739,14,1936.795323,0.9060540512925835,0
-300.552325,100,1942.482032,0.04184342984245231,0
-301.393845,100,1948.224139,0.0,0
-43.833711,17,1948.96299,0.9015669046373695,0
-31.325816,12,1949.67631,0.9063657384835254,0
-42.602753,16,1950.529991,0.9033525945072057,0
-34.106454,13,1951.229641,0.9019010369048938,0
-42.462136,16,1952.102873,0.9026351647149073,0
-36.063341,14,1953.016139,0.9030056140422796,0
-41.944905,16,1953.836681,0.9016753844380446,0
-30.599441,12,1954.487153,0.9051360085087958,0
-41.460907,16,1955.30708,0.9051056352648873,0
-41.950325,16,1956.170614,0.9039385664414475,0
-30.578415,12,1956.770428,0.9039679421618467,0
-302.209708,100,1961.67619,0.046863424068137406,0
-33.244538,13,1962.31433,0.9085344065849447,0
-66.621869,31,1964.349451,0.9008775506472677,0
-38.632344,15,1965.212706,0.9033615217958371,0
-42.07217,16,1966.047162,0.9083352397955072,0
-303.387755,100,1971.708438,0.0,0
-38.612749,15,1972.493036,0.9021692559248251,0
-37.686445,15,1973.56248,0.9000828882382772,0
-286.876282,94,1979.652244,0.9024576788843116,0
-42.826757,17,1980.523709,0.9072941130979515,0
-35.353382,14,1981.280284,0.9028586985252806,0
-33.887098,13,1981.988059,0.9000344171531038,0
-38.384473,15,1982.843721,0.9071337905456883,0
-134.557755,49,1985.628753,0.9027523548442594,0
-308.151381,100,1990.850902,0.0,0
-303.79174,100,1995.880482,0.19210941661599606,0
-306.379362,100,2001.874133,0.0,0
-38.271996,15,2002.894822,0.9000163595702424,0
-198.752194,77,2008.104846,0.9007789288931108,0
-37.2996,14,2008.961878,0.9037213606328708,0
-34.093588,14,2009.766871,0.9047212080176318,0
-69.459874,32,2012.156029,0.901051212186269,0
-305.772673,100,2018.385812,0.0,0
-298.72817,100,2024.693479,0.0,0
-39.820544,15,2025.413064,0.9057404544093896,0
-37.74471,15,2026.199909,0.9027494513537445,0
-33.598309,13,2026.813402,0.9048743783294885,0
-38.414782,15,2027.564212,0.9063103770852744,0
-55.837822,25,2029.19384,0.9005972046612072,0
-39.25303,17,2030.132706,0.9001153625119106,0
-300.514341,100,2035.378516,0.059824928035291346,0
-302.731748,100,2040.774531,0.0,0
-33.184644,13,2041.759948,0.90570876313309,0
-303.833329,100,2049.382969,0.0,0
-301.847593,100,2056.262384,0.0,0
-303.850255,100,2063.668786,0.0,0
-41.6176,16,2064.563623,0.9049276918995965,0
-30.753692,12,2065.322494,0.9079746175247659,0
-40.364119,16,2066.177722,0.9051262834728353,0
-34.211957,13,2066.889857,0.9032915425091386,0
-38.813751,15,2067.583233,0.9095072694381447,0
-49.264848,21,2068.674467,0.9004387897207023,0
-278.721027,100,2074.309776,0.42054991930419683,0
-32.572533,13,2074.91721,0.9052628293264458,0
-37.438109,15,2075.69717,0.900516700209612,0
-146.277216,53,2078.113095,0.9027438619778801,0
-44.439216,17,2078.832603,0.9007496387780751,0
